Course,Morning_Attend,Displaced,SpecialNeeds,Debtor,Fees_Paid,Gender,Scholarship,Age,S1_Evaluations,S1_Grade,S2_Evaluations,S2_Grade,Unemployment_Rate,Inflation_Rate,GDP,Has_Spouse,Developed_Nation,Parent_Income_Proxy,Target_3level
9,1,1,0,1,0,0,0,38.0,6,0.0,5,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,At-risk
16,1,1,0,0,1,0,0,21.0,8,11.8,8,10.5,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
10,1,0,0,0,0,0,0,21.0,12,11.5,13,13.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
17,0,0,0,0,1,1,0,26.0,11,11.5,10,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,0,19.0,7,14.616666666666667,7,14.616666666666667,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,1,19.0,8,14.06,8,14.06,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Exceptional
11,1,0,0,1,1,0,0,18.0,9,11.0,12,11.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,At-risk
9,1,0,0,0,1,0,0,25.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
12,1,1,0,0,1,0,0,19.0,22,12.192307692307692,22,12.192307692307692,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
11,1,1,0,0,1,0,1,18.0,6,12.833333333333334,7,12.333333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
9,1,0,0,0,1,0,1,19.0,8,12.285714285714286,6,11.833333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,1,22.0,6,12.166666666666666,6,12.5,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
4,1,1,0,0,1,0,0,21.0,11,13.428571428571429,12,12.857142857142858,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
6,1,1,0,0,1,0,1,21.0,6,14.5,8,14.666666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Exceptional
16,1,0,0,0,1,0,1,20.0,7,12.142857142857142,7,12.857142857142858,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Regular
9,1,0,0,0,1,0,0,19.0,6,11.25,10,11.714285714285714,10.8,1.4,1.74,has_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,0,18.0,7,13.9,7,13.9,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Exceptional
12,1,0,0,0,1,0,0,26.0,12,13.766666666666666,11,12.066666666666668,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,At-risk
9,1,1,0,0,1,0,0,31.0,17,11.615384615384617,14,12.545454545454543,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
10,1,1,0,0,1,0,1,18.0,6,15.166666666666666,7,14.142857142857142,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Exceptional
9,1,0,0,0,1,0,0,35.0,5,0.0,5,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
6,1,1,0,0,1,0,0,19.0,10,14.5,9,11.333333333333334,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
10,1,0,0,0,1,0,1,19.0,9,10.8,8,10.714285714285714,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
12,1,0,0,0,1,0,0,18.0,7,13.995714285714287,9,14.955555555555556,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Exceptional
6,1,0,0,0,1,0,0,20.0,8,13.285714285714286,16,11.8,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
2,1,1,0,0,1,0,1,19.0,12,12.75,16,13.25,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Regular
10,1,0,0,0,1,0,1,21.0,15,10.5,8,12.4,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
16,1,0,0,1,1,0,1,18.0,7,12.714285714285714,7,12.285714285714286,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,Regular
12,1,0,0,0,1,0,0,23.0,8,12.88625,8,12.88625,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
5,1,0,0,0,1,0,1,21.0,7,13.0,6,12.666666666666666,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,Regular
9,1,0,0,0,1,0,1,19.0,7,12.2,6,11.2,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Regular
9,1,1,0,0,1,0,0,20.0,8,12.8,10,14.5,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Exceptional
6,1,1,0,0,1,0,0,20.0,15,13.785714285714286,9,13.88888888888889,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Exceptional
9,1,0,0,0,1,0,0,18.0,5,0.0,9,13.25,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,1,18.0,8,14.50125,8,14.50125,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Exceptional
12,1,0,0,0,1,0,0,19.0,7,14.35,7,14.35,7.6,2.6,0.32,has_spouse,developed,2.0,Exceptional
5,1,0,0,0,1,0,1,21.0,6,11.5,6,12.333333333333334,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
10,1,1,1,0,1,0,1,18.0,8,11.714285714285714,6,14.666666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
14,1,0,0,0,1,0,0,20.0,9,13.571428571428571,10,13.6,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
15,1,0,0,0,1,0,0,18.0,6,13.0,6,13.666666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,0,1,18.0,8,13.56875,8,14.02625,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Exceptional
17,0,0,0,0,1,0,0,32.0,5,10.2,9,11.25,9.4,-0.8,-3.12,has_spouse,developed,1.0,Regular
2,1,1,0,0,1,0,0,18.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,3.0,Regular
16,1,1,0,0,1,0,0,19.0,8,12.2,8,11.8,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,1,18.0,8,14.15375,8,14.15375,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Exceptional
12,1,0,0,0,0,0,0,18.0,8,0.0,8,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
15,1,1,0,0,1,0,0,20.0,7,13.833333333333334,6,12.833333333333334,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Regular
14,1,1,0,0,1,0,0,19.0,7,13.428571428571429,6,14.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,0,19.0,8,12.454285714285716,8,12.454285714285716,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
9,1,0,0,0,1,0,0,18.0,9,11.0,10,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,0,18.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
12,1,1,0,0,1,0,1,18.0,8,13.271666666666668,11,12.94375,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,0,0,20.0,8,13.548333333333334,11,14.775,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Exceptional
15,1,0,0,0,1,0,0,19.0,6,12.166666666666666,6,12.5,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Regular
11,1,0,0,0,1,0,0,21.0,16,11.0,12,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,At-risk
16,1,1,0,0,1,0,1,19.0,7,13.285714285714286,7,14.428571428571429,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Exceptional
10,1,1,0,0,1,0,1,20.0,6,13.333333333333334,7,14.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Exceptional
12,1,0,0,0,1,0,1,21.0,8,13.2575,8,13.2575,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
6,1,1,0,0,1,0,0,23.0,7,0.0,7,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,At-risk
10,1,0,0,0,0,0,1,18.0,10,12.666666666666666,6,11.5,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
17,0,0,0,0,1,0,0,30.0,5,14.6,5,15.4,12.7,3.7,-1.7,has_spouse,developed,2.5,At-risk
6,1,1,0,0,1,0,0,20.0,13,0.0,5,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
9,1,0,0,0,0,0,0,29.0,7,12.333333333333334,8,0.0,10.8,1.4,1.74,has_spouse,developed,1.0,At-risk
9,1,1,0,0,1,0,0,24.0,5,10.8,11,11.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,0,1,0,0,20.0,7,11.666666666666666,10,11.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,Regular
3,0,0,0,0,1,0,0,27.0,6,12.5,6,14.333333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,At-risk
9,1,0,0,0,1,0,0,23.0,0,0.0,0,0.0,7.6,2.6,0.32,has_spouse,developed,1.0,At-risk
5,1,0,0,0,1,0,1,23.0,6,15.333333333333334,6,14.166666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,0,18.0,8,14.2,8,14.2,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Exceptional
15,1,1,0,0,1,0,1,19.0,6,14.833333333333334,6,14.666666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,Exceptional
12,1,1,0,0,1,0,0,19.0,7,13.642857142857142,8,14.3875,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,At-risk
15,1,1,0,0,1,0,1,18.0,6,13.833333333333334,6,14.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,At-risk
5,1,1,0,0,1,0,0,19.0,6,11.833333333333334,7,13.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
15,1,0,0,0,1,0,1,18.0,7,13.428571428571429,10,13.5,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
17,0,1,0,0,1,0,0,29.0,16,10.5,19,10.333333333333334,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
13,1,0,0,0,1,0,0,24.0,10,11.416666666666666,9,11.9625,13.9,-0.3,0.79,single_or_no_spouse,developed,2.5,Regular
13,1,1,0,0,1,0,0,19.0,16,12.75,12,11.0,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,At-risk
13,1,0,0,0,1,0,0,19.0,10,11.15,7,12.814285714285717,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,Regular
14,1,0,0,0,1,0,0,19.0,8,11.666666666666666,11,13.625,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
11,1,1,0,0,1,0,0,20.0,7,12.285714285714286,8,12.4,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
15,1,0,0,0,1,0,0,18.0,6,13.833333333333334,6,12.666666666666666,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
5,1,1,0,0,0,0,0,18.0,8,11.714285714285714,11,11.333333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,3.0,At-risk
12,1,1,0,0,1,0,1,20.0,8,11.678571428571429,10,13.0375,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
6,1,1,0,0,1,0,0,19.0,7,15.714285714285714,6,14.666666666666666,13.9,-0.3,0.79,single_or_no_spouse,developed,3.0,At-risk
2,1,1,0,0,1,0,1,18.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
15,1,1,0,0,1,0,1,19.0,6,12.285714285714286,7,13.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,0,1,18.0,7,14.485714285714286,9,14.58888888888889,16.2,0.3,-0.92,single_or_no_spouse,developed,3.0,Exceptional
17,0,0,0,0,1,0,0,24.0,9,12.285714285714286,8,12.125,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,Regular
12,1,0,0,1,1,0,0,28.0,12,13.375,7,13.5,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
12,1,0,0,0,1,0,0,20.0,8,11.571428571428571,8,11.571428571428571,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,1,19.0,8,12.657142857142857,8,12.657142857142857,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
9,1,0,0,0,0,0,0,22.0,9,10.0,11,10.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
10,1,1,0,0,1,0,0,19.0,7,13.714285714285714,6,13.166666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,0,1,0,0,36.0,21,13.071428571428571,16,13.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,Regular
4,1,0,0,0,1,0,1,19.0,7,15.333333333333334,9,14.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Exceptional
10,1,0,0,0,1,0,0,20.0,9,11.571428571428571,8,12.142857142857142,16.2,0.3,-0.92,single_or_no_spouse,developed,3.0,Regular
17,0,0,0,0,0,0,0,40.0,10,0.0,5,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
12,1,1,0,0,1,0,1,19.0,7,12.9,7,12.9,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,0,0,38.0,12,13.126,12,13.126,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
6,1,0,0,0,1,0,0,32.0,20,11.5,13,11.666666666666666,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
16,1,1,0,0,1,0,0,19.0,11,10.333333333333334,10,11.8,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
5,1,1,0,0,1,0,0,19.0,6,13.5,7,13.428571428571429,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,1,0,0,35.0,1,0.0,0,0.0,10.8,1.4,1.74,has_spouse,developed,1.0,At-risk
9,1,1,0,0,1,0,0,20.0,5,12.0,4,11.5,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,Regular
16,1,0,0,0,1,0,0,29.0,10,11.142857142857142,11,11.375,12.7,3.7,-1.7,single_or_no_spouse,developed,2.5,Regular
17,0,0,0,0,1,0,0,29.0,11,11.4,10,10.25,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,1,19.0,8,12.771428571428572,8,12.771428571428572,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,1,18.0,8,13.79857142857143,8,13.79857142857143,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Exceptional
3,0,0,0,1,0,0,0,25.0,7,12.285714285714286,6,13.5,7.6,2.6,0.32,has_spouse,developed,1.5,Regular
3,0,0,0,1,0,0,0,50.0,11,0.0,6,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,At-risk
9,1,0,0,0,1,0,0,24.0,17,11.357142857142858,15,12.846153846153848,7.6,2.6,0.32,has_spouse,developed,1.0,At-risk
7,1,0,0,0,1,0,0,18.0,11,0.0,8,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
6,1,1,0,0,1,0,0,20.0,13,15.692307692307692,13,14.428571428571429,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,Exceptional
4,1,1,0,1,1,0,1,20.0,19,15.052631578947368,13,14.538461538461538,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Exceptional
17,0,0,0,0,1,0,0,21.0,20,11.5,17,12.4,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
10,1,0,0,1,1,1,0,28.0,15,11.0,17,10.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
11,1,0,0,0,1,1,1,19.0,6,13.0,6,13.166666666666666,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,1,1,18.0,8,12.93875,8,12.93875,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
2,1,0,0,0,1,1,0,22.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
4,1,0,0,0,1,1,0,25.0,6,0.0,8,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,At-risk
12,1,0,0,0,0,1,0,37.0,10,13.0,9,12.88,11.1,0.6,2.02,has_spouse,developed,1.0,At-risk
12,1,0,0,0,0,1,0,38.0,11,12.18,11,11.8125,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,0,1,1,0,36.0,13,11.333333333333334,12,11.4,13.9,-0.3,0.79,has_spouse,developed,1.0,At-risk
12,1,1,0,0,1,1,0,18.0,8,13.0,8,13.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
14,1,0,0,0,0,1,0,19.0,5,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
8,1,0,0,1,1,1,0,24.0,13,12.5,8,12.333333333333334,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
10,1,0,0,0,1,1,0,20.0,9,11.0,9,12.166666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,Regular
2,1,1,0,0,1,1,0,21.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
17,0,1,0,0,1,1,0,32.0,5,0.0,5,0.0,7.6,2.6,0.32,has_spouse,developed,1.0,At-risk
17,0,0,0,0,1,1,0,39.0,9,0.0,5,10.0,12.7,3.7,-1.7,has_spouse,developed,1.5,At-risk
7,1,0,0,0,0,1,0,33.0,6,0.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
14,1,0,0,0,1,1,1,20.0,5,12.4,5,10.75,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
4,1,0,0,0,1,1,0,19.0,8,15.5,10,14.1,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,Exceptional
17,0,0,0,0,0,1,0,43.0,13,11.5,12,10.8,13.9,-0.3,0.79,has_spouse,developed,1.5,At-risk
17,0,0,0,0,1,1,0,49.0,7,13.333333333333334,9,11.6,16.2,0.3,-0.92,has_spouse,developed,1.5,At-risk
15,1,1,0,0,1,1,1,18.0,8,12.666666666666666,6,13.5,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
4,1,0,0,0,1,1,0,27.0,6,0.0,6,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Regular
9,1,1,0,0,1,1,1,19.0,8,12.6,9,13.6,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,At-risk
5,1,0,0,1,1,1,1,45.0,6,13.5,6,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
14,1,1,0,0,0,1,0,19.0,6,13.0,8,13.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
4,1,0,0,0,1,1,1,21.0,15,11.714285714285714,8,11.75,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
14,1,0,0,0,1,1,1,18.0,8,12.166666666666666,7,13.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
9,1,0,0,0,1,1,0,18.0,10,0.0,13,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
11,1,0,0,0,0,1,0,29.0,12,0.0,6,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
14,1,0,0,0,1,1,0,19.0,6,11.5,5,11.6,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
9,1,1,0,0,1,1,1,18.0,7,11.25,6,12.25,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
5,1,0,0,0,1,1,1,22.0,7,12.285714285714286,10,12.375,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,1,1,18.0,7,12.718571428571428,11,12.805555555555555,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,At-risk
8,1,0,0,0,1,1,0,20.0,12,12.4,11,15.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
2,1,1,0,0,1,1,0,20.0,0,0.0,0,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,3.0,At-risk
14,1,0,0,1,1,1,1,29.0,16,14.0,7,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,At-risk
14,1,1,0,0,1,1,0,29.0,10,10.9,8,11.25,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
15,1,1,0,0,1,1,0,23.0,15,13.0,8,11.25,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
2,1,1,0,1,1,1,0,19.0,0,0.0,0,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
7,1,1,0,0,1,1,0,18.0,10,0.0,11,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
11,1,1,0,0,1,1,0,22.0,13,11.5,12,12.5,7.6,2.6,0.32,has_spouse,developed,3.0,At-risk
17,0,1,0,1,1,1,0,34.0,10,11.714285714285714,10,11.5,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,At-risk
17,0,0,0,0,1,1,0,26.0,7,12.6,7,13.714285714285714,13.9,-0.3,0.79,single_or_no_spouse,developed,3.0,Regular
2,1,1,0,0,1,1,0,24.0,19,11.642857142857142,25,11.25,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,At-risk
14,1,1,0,0,1,1,1,17.0,8,14.875,8,13.428571428571429,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Exceptional
14,1,0,0,0,1,1,0,21.0,11,10.0,10,10.333333333333334,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,1,1,0,34.0,5,14.2,5,14.6,12.7,3.7,-1.7,has_spouse,developed,2.5,Exceptional
4,1,1,0,0,1,1,0,19.0,8,12.714285714285714,9,13.5,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
4,1,0,0,1,0,1,0,49.0,16,11.6,7,11.2,8.9,1.4,3.51,has_spouse,developed,2.5,At-risk
12,1,0,0,0,1,1,0,23.0,14,11.94,14,12.2,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,At-risk
7,1,1,0,0,1,1,0,18.0,10,11.6,9,14.2,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,At-risk
12,1,0,0,0,1,1,0,20.0,9,12.7,9,13.475,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
14,1,1,0,0,1,1,0,19.0,6,13.333333333333334,9,13.8,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,Regular
4,1,1,0,0,1,1,0,24.0,13,13.333333333333334,12,13.11111111111111,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Regular
9,1,1,0,0,1,1,0,18.0,5,13.4,5,15.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Exceptional
11,1,0,0,1,0,1,0,45.0,12,0.0,12,0.0,9.4,-0.8,-3.12,has_spouse,developed,1.0,At-risk
17,0,1,0,0,1,1,0,30.0,5,11.0,5,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
17,0,0,0,0,1,1,0,28.0,17,12.0,13,11.333333333333334,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,At-risk
17,0,0,0,0,1,1,0,40.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
9,1,0,0,0,0,1,0,32.0,5,0.0,9,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
11,1,1,0,0,1,1,0,19.0,12,10.9,12,10.25,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
5,1,1,0,0,1,1,0,20.0,7,13.666666666666666,7,12.166666666666666,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
7,1,0,0,0,1,1,0,18.0,10,10.0,7,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
14,1,0,0,0,0,1,0,20.0,6,11.5,9,13.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,At-risk
17,0,0,0,0,1,1,0,39.0,7,12.25,7,12.75,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Regular
6,1,0,0,0,0,1,0,19.0,11,13.6,11,13.666666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
17,0,0,0,0,1,1,0,38.0,11,10.5,9,11.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,1,1,18.0,7,13.266666666666666,7,13.266666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,1,1,18.0,8,12.5125,8,14.1875,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
8,1,0,0,0,1,1,0,28.0,9,10.9,5,0.0,7.6,2.6,0.32,has_spouse,developed,1.0,At-risk
14,1,1,0,0,0,1,0,31.0,14,0.0,6,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
12,1,0,0,0,1,1,0,23.0,7,13.483333333333334,7,13.483333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,1,0,21.0,9,12.565,12,12.16,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
10,1,0,0,1,0,1,0,33.0,8,0.0,6,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,At-risk
9,1,0,0,0,1,1,0,22.0,9,13.0,9,11.666666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,2.5,At-risk
7,1,1,0,1,1,1,0,20.0,6,16.5,7,17.714285714285715,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,At-risk
14,1,0,0,1,1,1,0,19.0,7,13.166666666666666,9,13.2,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,Regular
6,1,1,0,0,1,1,0,20.0,11,13.8,7,13.142857142857142,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Regular
11,1,1,0,0,1,1,0,25.0,7,11.166666666666666,11,11.8,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
4,1,0,0,0,0,1,0,25.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,At-risk
5,1,1,0,0,1,1,0,19.0,7,12.666666666666666,8,12.142857142857142,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,Regular
14,1,1,0,0,1,1,0,20.0,5,12.6,6,14.5,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,Regular
12,1,0,0,0,1,1,0,33.0,7,13.06,9,0.0,16.2,0.3,-0.92,has_spouse,developed,2.0,Regular
15,1,1,0,0,1,1,0,19.0,7,13.833333333333334,8,13.625,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Exceptional
8,1,0,0,0,1,1,0,31.0,5,0.0,5,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,3.0,At-risk
7,1,0,0,1,0,1,0,24.0,6,16.0,7,16.0,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,At-risk
